Student ID,Name,Email,Start Day,Start Time,End Time,Format,Deadline (for exam tool),No Watermark (for exam tool),Proctoring link (if remote),Accommodations,Notes
1000609,Test Student 0609,cs161-staff+devnull0609@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000610,Test Student 0610,cs161-staff+devnull0610@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000611,Test Student 0611,cs161-staff+devnull0611@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000612,Test Student 0612,cs161-staff+devnull0612@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000613,Test Student 0613,cs161-staff+devnull0613@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000614,Test Student 0614,cs161-staff+devnull0614@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000615,Test Student 0615,cs161-staff+devnull0615@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000616,Test Student 0616,cs161-staff+devnull0616@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000617,Test Student 0617,cs161-staff+devnull0617@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000618,Test Student 0618,cs161-staff+devnull0618@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000619,Test Student 0619,cs161-staff+devnull0619@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000620,Test Student 0620,cs161-staff+devnull0620@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000621,Test Student 0621,cs161-staff+devnull0621@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000622,Test Student 0622,cs161-staff+devnull0622@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000623,Test Student 0623,cs161-staff+devnull0623@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000624,Test Student 0624,cs161-staff+devnull0624@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000625,Test Student 0625,cs161-staff+devnull0625@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000626,Test Student 0626,cs161-staff+devnull0626@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000627,Test Student 0627,cs161-staff+devnull0627@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000628,Test Student 0628,cs161-staff+devnull0628@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000629,Test Student 0629,cs161-staff+devnull0629@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000630,Test Student 0630,cs161-staff+devnull0630@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000631,Test Student 0631,cs161-staff+devnull0631@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000632,Test Student 0632,cs161-staff+devnull0632@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000633,Test Student 0633,cs161-staff+devnull0633@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000634,Test Student 0634,cs161-staff+devnull0634@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000635,Test Student 0635,cs161-staff+devnull0635@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000636,Test Student 0636,cs161-staff+devnull0636@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000637,Test Student 0637,cs161-staff+devnull0637@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000638,Test Student 0638,cs161-staff+devnull0638@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000639,Test Student 0639,cs161-staff+devnull0639@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000640,Test Student 0640,cs161-staff+devnull0640@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000641,Test Student 0641,cs161-staff+devnull0641@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000642,Test Student 0642,cs161-staff+devnull0642@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000643,Test Student 0643,cs161-staff+devnull0643@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000644,Test Student 0644,cs161-staff+devnull0644@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000645,Test Student 0645,cs161-staff+devnull0645@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000646,Test Student 0646,cs161-staff+devnull0646@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000647,Test Student 0647,cs161-staff+devnull0647@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000648,Test Student 0648,cs161-staff+devnull0648@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000649,Test Student 0649,cs161-staff+devnull0649@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000650,Test Student 0650,cs161-staff+devnull0650@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000651,Test Student 0651,cs161-staff+devnull0651@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000652,Test Student 0652,cs161-staff+devnull0652@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000653,Test Student 0653,cs161-staff+devnull0653@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000654,Test Student 0654,cs161-staff+devnull0654@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000655,Test Student 0655,cs161-staff+devnull0655@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000656,Test Student 0656,cs161-staff+devnull0656@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000657,Test Student 0657,cs161-staff+devnull0657@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000658,Test Student 0658,cs161-staff+devnull0658@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000659,Test Student 0659,cs161-staff+devnull0659@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000660,Test Student 0660,cs161-staff+devnull0660@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000661,Test Student 0661,cs161-staff+devnull0661@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000662,Test Student 0662,cs161-staff+devnull0662@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000663,Test Student 0663,cs161-staff+devnull0663@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000664,Test Student 0664,cs161-staff+devnull0664@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000665,Test Student 0665,cs161-staff+devnull0665@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000666,Test Student 0666,cs161-staff+devnull0666@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000667,Test Student 0667,cs161-staff+devnull0667@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000668,Test Student 0668,cs161-staff+devnull0668@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000669,Test Student 0669,cs161-staff+devnull0669@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000670,Test Student 0670,cs161-staff+devnull0670@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000671,Test Student 0671,cs161-staff+devnull0671@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000672,Test Student 0672,cs161-staff+devnull0672@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000673,Test Student 0673,cs161-staff+devnull0673@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000674,Test Student 0674,cs161-staff+devnull0674@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000675,Test Student 0675,cs161-staff+devnull0675@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000676,Test Student 0676,cs161-staff+devnull0676@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000677,Test Student 0677,cs161-staff+devnull0677@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000678,Test Student 0678,cs161-staff+devnull0678@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000679,Test Student 0679,cs161-staff+devnull0679@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000680,Test Student 0680,cs161-staff+devnull0680@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000681,Test Student 0681,cs161-staff+devnull0681@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000682,Test Student 0682,cs161-staff+devnull0682@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000683,Test Student 0683,cs161-staff+devnull0683@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000684,Test Student 0684,cs161-staff+devnull0684@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000685,Test Student 0685,cs161-staff+devnull0685@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000686,Test Student 0686,cs161-staff+devnull0686@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000687,Test Student 0687,cs161-staff+devnull0687@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000688,Test Student 0688,cs161-staff+devnull0688@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000689,Test Student 0689,cs161-staff+devnull0689@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000690,Test Student 0690,cs161-staff+devnull0690@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000691,Test Student 0691,cs161-staff+devnull0691@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000692,Test Student 0692,cs161-staff+devnull0692@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000693,Test Student 0693,cs161-staff+devnull0693@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000694,Test Student 0694,cs161-staff+devnull0694@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000695,Test Student 0695,cs161-staff+devnull0695@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000696,Test Student 0696,cs161-staff+devnull0696@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000697,Test Student 0697,cs161-staff+devnull0697@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000698,Test Student 0698,cs161-staff+devnull0698@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000699,Test Student 0699,cs161-staff+devnull0699@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000700,Test Student 0700,cs161-staff+devnull0700@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000701,Test Student 0701,cs161-staff+devnull0701@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000702,Test Student 0702,cs161-staff+devnull0702@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000703,Test Student 0703,cs161-staff+devnull0703@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000704,Test Student 0704,cs161-staff+devnull0704@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000705,Test Student 0705,cs161-staff+devnull0705@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000706,Test Student 0706,cs161-staff+devnull0706@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000707,Test Student 0707,cs161-staff+devnull0707@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000708,Test Student 0708,cs161-staff+devnull0708@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000709,Test Student 0709,cs161-staff+devnull0709@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000710,Test Student 0710,cs161-staff+devnull0710@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000711,Test Student 0711,cs161-staff+devnull0711@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000712,Test Student 0712,cs161-staff+devnull0712@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000713,Test Student 0713,cs161-staff+devnull0713@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000714,Test Student 0714,cs161-staff+devnull0714@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000715,Test Student 0715,cs161-staff+devnull0715@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000716,Test Student 0716,cs161-staff+devnull0716@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000717,Test Student 0717,cs161-staff+devnull0717@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000718,Test Student 0718,cs161-staff+devnull0718@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000719,Test Student 0719,cs161-staff+devnull0719@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000720,Test Student 0720,cs161-staff+devnull0720@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000721,Test Student 0721,cs161-staff+devnull0721@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000722,Test Student 0722,cs161-staff+devnull0722@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000723,Test Student 0723,cs161-staff+devnull0723@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000724,Test Student 0724,cs161-staff+devnull0724@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000725,Test Student 0725,cs161-staff+devnull0725@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000726,Test Student 0726,cs161-staff+devnull0726@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000727,Test Student 0727,cs161-staff+devnull0727@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000728,Test Student 0728,cs161-staff+devnull0728@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000729,Test Student 0729,cs161-staff+devnull0729@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000730,Test Student 0730,cs161-staff+devnull0730@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000731,Test Student 0731,cs161-staff+devnull0731@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000732,Test Student 0732,cs161-staff+devnull0732@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000733,Test Student 0733,cs161-staff+devnull0733@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000734,Test Student 0734,cs161-staff+devnull0734@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000735,Test Student 0735,cs161-staff+devnull0735@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000736,Test Student 0736,cs161-staff+devnull0736@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000737,Test Student 0737,cs161-staff+devnull0737@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000738,Test Student 0738,cs161-staff+devnull0738@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000739,Test Student 0739,cs161-staff+devnull0739@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000740,Test Student 0740,cs161-staff+devnull0740@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000741,Test Student 0741,cs161-staff+devnull0741@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000742,Test Student 0742,cs161-staff+devnull0742@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000743,Test Student 0743,cs161-staff+devnull0743@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000744,Test Student 0744,cs161-staff+devnull0744@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000745,Test Student 0745,cs161-staff+devnull0745@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000746,Test Student 0746,cs161-staff+devnull0746@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000747,Test Student 0747,cs161-staff+devnull0747@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000748,Test Student 0748,cs161-staff+devnull0748@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000749,Test Student 0749,cs161-staff+devnull0749@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000750,Test Student 0750,cs161-staff+devnull0750@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000751,Test Student 0751,cs161-staff+devnull0751@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000752,Test Student 0752,cs161-staff+devnull0752@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000753,Test Student 0753,cs161-staff+devnull0753@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000754,Test Student 0754,cs161-staff+devnull0754@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000755,Test Student 0755,cs161-staff+devnull0755@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000756,Test Student 0756,cs161-staff+devnull0756@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000757,Test Student 0757,cs161-staff+devnull0757@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000758,Test Student 0758,cs161-staff+devnull0758@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000759,Test Student 0759,cs161-staff+devnull0759@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000760,Test Student 0760,cs161-staff+devnull0760@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000761,Test Student 0761,cs161-staff+devnull0761@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000762,Test Student 0762,cs161-staff+devnull0762@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000763,Test Student 0763,cs161-staff+devnull0763@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000764,Test Student 0764,cs161-staff+devnull0764@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000765,Test Student 0765,cs161-staff+devnull0765@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000766,Test Student 0766,cs161-staff+devnull0766@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000767,Test Student 0767,cs161-staff+devnull0767@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000768,Test Student 0768,cs161-staff+devnull0768@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000769,Test Student 0769,cs161-staff+devnull0769@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000770,Test Student 0770,cs161-staff+devnull0770@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000771,Test Student 0771,cs161-staff+devnull0771@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000772,Test Student 0772,cs161-staff+devnull0772@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000773,Test Student 0773,cs161-staff+devnull0773@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000774,Test Student 0774,cs161-staff+devnull0774@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000775,Test Student 0775,cs161-staff+devnull0775@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000776,Test Student 0776,cs161-staff+devnull0776@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000777,Test Student 0777,cs161-staff+devnull0777@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000778,Test Student 0778,cs161-staff+devnull0778@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000779,Test Student 0779,cs161-staff+devnull0779@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000780,Test Student 0780,cs161-staff+devnull0780@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000781,Test Student 0781,cs161-staff+devnull0781@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000782,Test Student 0782,cs161-staff+devnull0782@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000783,Test Student 0783,cs161-staff+devnull0783@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000784,Test Student 0784,cs161-staff+devnull0784@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000785,Test Student 0785,cs161-staff+devnull0785@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000786,Test Student 0786,cs161-staff+devnull0786@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000787,Test Student 0787,cs161-staff+devnull0787@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000788,Test Student 0788,cs161-staff+devnull0788@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000789,Test Student 0789,cs161-staff+devnull0789@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000790,Test Student 0790,cs161-staff+devnull0790@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000791,Test Student 0791,cs161-staff+devnull0791@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000792,Test Student 0792,cs161-staff+devnull0792@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000793,Test Student 0793,cs161-staff+devnull0793@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000794,Test Student 0794,cs161-staff+devnull0794@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000795,Test Student 0795,cs161-staff+devnull0795@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000796,Test Student 0796,cs161-staff+devnull0796@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000797,Test Student 0797,cs161-staff+devnull0797@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000798,Test Student 0798,cs161-staff+devnull0798@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000799,Test Student 0799,cs161-staff+devnull0799@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000800,Test Student 0800,cs161-staff+devnull0800@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000801,Test Student 0801,cs161-staff+devnull0801@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000802,Test Student 0802,cs161-staff+devnull0802@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000803,Test Student 0803,cs161-staff+devnull0803@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000804,Test Student 0804,cs161-staff+devnull0804@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000805,Test Student 0805,cs161-staff+devnull0805@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000806,Test Student 0806,cs161-staff+devnull0806@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000807,Test Student 0807,cs161-staff+devnull0807@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000808,Test Student 0808,cs161-staff+devnull0808@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000809,Test Student 0809,cs161-staff+devnull0809@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000810,Test Student 0810,cs161-staff+devnull0810@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000811,Test Student 0811,cs161-staff+devnull0811@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000812,Test Student 0812,cs161-staff+devnull0812@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
